provider_id	total_revenue_gap	total_discharges	gap_per_discharge	weighted_efficiency
440175	18468796.00	248	74470.951613	0.109254
520160	18393492.00	712	25833.556180	0.311146
450747	18364871.00	306	60015.918301	0.130855
230193	18293409.00	797	22952.834379	0.340568
330240	18258964.00	405	45083.861728	0.393220
330157	18251046.00	786	23220.160305	0.397483
450822	18236038.00	161	113267.316770	0.096339
360075	18222173.00	985	18499.668020	0.431452
30111	18186231.00	496	36665.788306	0.300756
520194	18172491.00	316	57507.882911	0.173048
340042	18152270.00	763	23790.655308	0.294306
500072	18051373.00	929	19430.972013	0.383342
220066	17998835.00	1213	14838.281121	0.438861
130071	17938093.00	467	38411.334047	0.240683
120007	17879819.00	454	39382.861233	0.318208
520202	17867264.00	632	28270.987342	0.268238
340132	17817533.00	446	39949.625561	0.196292
150086	17802275.00	766	23240.567885	0.250049
140110	17797683.00	714	24926.726891	0.269467
670049	17739013.00	350	50682.894286	0.275490
50580	17726743.00	543	32645.935543	0.288250
450072	17717571.00	442	40085.002262	0.185197
140034	17587221.00	774	22722.507752	0.289198
150008	17564748.00	502	34989.537849	0.225653
190086	17507075.00	460	38058.858696	0.145017
220049	17506869.00	947	18486.662091	0.339522
490060	17469548.00	312	55992.141026	0.132444
340119	17449997.00	533	32739.206379	0.215530
450880	17445700.00	291	59950.859107	0.255033
50785	17424614.00	128	136129.796875	0.161609
210063	17343852.00	3986	4351.192173	0.809202
370149	17312101.00	827	20933.616687	0.324205
160016	17310608.00	657	26347.957382	0.277848
370216	17305255.00	207	83600.265700	0.221023
420110	17292968.00	583	29662.037736	0.198208
360263	17259968.00	244	70737.573770	0.150576
390116	17162979.00	232	73978.357759	0.191615
230099	17147734.00	905	18947.772376	0.333304
250058	17143647.00	1141	15025.106924	0.331295
450885	17132967.00	540	31727.716667	0.220631
450518	17079316.00	371	46035.892183	0.158220
50586	17027460.00	350	48649.885714	0.255297
280077	17019763.00	457	37242.369803	0.244104
40084	17002513.00	628	27074.065287	0.229705
250007	16945423.00	173	97950.421965	0.080772
180116	16932865.00	323	52423.730650	0.123391
140032	16862697.00	961	17547.031217	0.361549
250097	16747292.00	842	19889.895487	0.319664
230259	16746279.00	785	21332.839490	0.274021
430089	16654662.00	246	67701.878049	0.231472
240075	16649752.00	787	21155.974587	0.337216
50073	16584646.00	198	83760.838384	0.209376
230031	16534596.00	480	34447.075000	0.227037
190267	16534435.00	121	136648.223140	0.135281
190054	16474343.00	594	27734.584175	0.243070
140063	16467202.00	891	18481.708193	0.341171
340016	16435049.00	373	44061.793566	0.195295
520208	16428470.00	477	34441.236897	0.195097
180051	16424733.00	518	31707.978764	0.218995
10118	16404649.00	243	67508.843621	0.122309
360125	16389700.00	964	17001.763485	0.342083
370006	16378831.00	258	63483.841085	0.127823
260078	16369998.00	596	27466.439597	0.233877
490144	16323212.00	598	27296.341137	0.239209
340051	16273428.00	702	23181.521368	0.333341
250006	16266418.00	617	26363.724473	0.265540
440058	16258425.00	323	50335.681115	0.157871
50350	16256222.00	448	36286.209821	0.252553
330193	16199502.00	1152	14062.067708	0.595661
520063	16167674.00	463	34919.382289	0.190668
210043	16148959.00	4857	3324.883467	0.834271
260162	16017633.00	541	29607.454713	0.258886
670260	15988255.00	402	39771.778607	0.173483
270017	15968313.00	431	37049.450116	0.302445
490013	15966113.00	720	22175.156944	0.289084
380021	15906469.00	372	42759.325269	0.244442
180092	15872416.00	282	56285.163121	0.130181
220002	15870512.00	2393	6632.056832	0.669004
390125	15830134.00	611	25908.566285	0.249997
110105	15821513.00	710	22283.821127	0.291871
330009	15807312.00	785	20136.703185	0.602070
360054	15783144.00	576	27401.291667	0.233161
260163	15763550.00	726	21712.878788	0.323889
210005	15747861.00	5251	2999.021329	0.813849
210049	15733315.00	4419	3560.379045	0.794867
50315	15721152.00	351	44789.606838	0.303489
140292	15687691.00	548	28627.173358	0.267470
10012	15571706.00	255	61065.513725	0.142932
390114	15523439.00	228	68085.258772	0.143799
50091	15499131.00	208	74515.052885	0.154167
50604	15485115.00	209	74091.459330	0.189537
230005	15483683.00	498	31091.732932	0.256457
440009	15469677.00	951	16266.747634	0.356816
30108	15463518.00	184	84040.858696	0.194931
460006	15459345.00	372	41557.379032	0.275935
440072	15436648.00	526	29347.239544	0.224237
300019	15375115.00	728	21119.663462	0.377499
670108	15324889.00	431	35556.587007	0.184678
330277	15266885.00	510	29935.068627	0.219790
440068	15218971.00	302	50393.943709	0.156106
670073	15217939.00	209	72813.105263	0.207181
390336	15201916.00	450	33782.035556	0.175938
160080	15195686.00	577	26335.677643	0.289594
390091	15180182.00	629	24133.834658	0.206831
90008	15148974.00	394	38449.172589	0.281542
50776	15141436.00	457	33132.245077	0.276981
240066	15118140.00	583	25931.629503	0.283190
330094	15071324.00	604	24952.523179	0.278793
250096	14976328.00	155	96621.470968	0.106996
520028	14903506.00	494	30169.040486	0.257055
60054	14876882.00	209	71181.253589	0.187200
220083	14869225.00	1963	7574.745288	0.551778
150167	14831595.00	91	162984.560440	0.153890
490090	14829298.00	566	26200.173145	0.265468
260047	14731982.00	700	21045.688571	0.292969
140160	14665941.00	450	32590.980000	0.200695
330221	14658342.00	623	23528.638844	0.411344
230121	14593349.00	424	34418.275943	0.199227
490019	14546491.00	646	22517.787926	0.320174
360096	14528390.00	469	30977.377399	0.242213
500033	14457529.00	373	38760.131367	0.229749
140018	14436008.00	230	62765.252174	0.258098
340023	14424819.00	652	22123.955521	0.290785
240040	14409130.00	283	50915.653710	0.186435
460042	14404106.00	232	62086.663793	0.182133
440030	14382115.00	788	18251.414975	0.326887
420030	14360911.00	329	43650.185410	0.196935
210001	14327572.00	4795	2988.023358	0.831945
170142	14316627.00	657	21790.908676	0.303185
190202	14238766.00	614	23190.172638	0.252863
210044	14231880.00	3381	4209.370009	0.783905
450876	14212273.00	174	81679.729885	0.159917
70029	14125476.00	475	29737.844211	0.254582
10168	14118603.00	311	45397.437299	0.286509
50758	14007905.00	314	44611.162420	0.283244
240214	13867075.00	602	23035.008306	0.317972
520009	13816941.00	737	18747.545455	0.351987
10036	13810142.00	348	39684.316092	0.162189
140133	13804059.00	316	43683.731013	0.195814
50139	13778442.00	236	58383.228814	0.195176
250069	13758717.00	668	20596.881737	0.325915
490115	13742823.00	319	43080.949843	0.228482
390041	13655442.00	936	14589.147436	0.349541
450104	13579350.00	634	21418.533123	0.294459
460011	13540491.00	301	44985.019934	0.203996
50342	13507590.00	411	32865.182482	0.274278
410006	13493797.00	700	19276.852857	0.309331
240104	13493167.00	555	24312.012613	0.309684
310091	13431646.00	251	53512.533865	0.145113
520059	13404476.00	363	36926.931129	0.208417
330235	13368284.00	845	15820.454438	0.390644
110165	13300506.00	273	48719.802198	0.257758
520045	13296957.00	488	27247.862705	0.316069
330307	13263088.00	764	17360.062827	0.393688
170186	13261953.00	626	21185.228435	0.406707
420020	13247656.00	456	29051.877193	0.253980
670080	13242081.00	479	27645.263048	0.264657
370210	13215031.00	380	34776.397368	0.291778
140012	13199361.00	408	32351.375000	0.221359
470012	13173239.00	673	19573.906389	0.253236
390304	13136469.00	233	56379.695279	0.168516
280032	13127952.00	352	37295.318182	0.209019
530008	13127040.00	250	52508.160000	0.200005
60011	13095933.00	313	41840.041534	0.333248
370089	13088336.00	514	25463.688716	0.311630
210056	13084469.00	3234	4045.908782	0.829245
210033	13050455.00	3588	3637.250557	0.794363
210048	13040143.00	4827	2701.500518	0.817371
520113	13002859.00	491	26482.401222	0.262262
380025	12983958.00	380	34168.310526	0.271371
670059	12934094.00	123	105155.235772	0.178237
180056	12930986.00	636	20331.738994	0.322064
450840	12916462.00	366	35290.879781	0.173699
50040	12909180.00	407	31717.886978	0.502216
410013	12856245.00	577	22281.187175	0.282810
50352	12821770.00	128	100170.078125	0.192500
30147	12755593.00	307	41549.162866	0.175302
670060	12733421.00	338	37672.843195	0.168137
210027	12722984.00	3545	3588.994076	0.829647
210011	12719944.00	2560	4968.728125	0.808274
200001	12709186.00	646	19673.662539	0.361073
310131	12631055.00	25	505242.200000	0.088912
50517	12618683.00	262	48162.912214	0.256088
270023	12590689.00	343	36707.548105	0.238347
100200	12483032.00	470	26559.642553	0.268540
180017	12422232.00	866	14344.378753	0.376205
130074	12405500.00	406	30555.418719	0.254133
320063	12304361.00	289	42575.643599	0.212327
320074	12228391.00	179	68315.033520	0.118110
390325	12226620.00	358	34152.569832	0.259845
210062	12139837.00	2781	4365.277598	0.786873
180049	12130591.00	355	34170.678873	0.206802
230069	12036669.00	707	17024.991513	0.391859
520102	12026414.00	403	29842.218362	0.260116
10114	12004828.00	477	25167.354298	0.261182
330197	11989040.00	646	18558.885449	0.373993
390322	11966017.00	237	50489.523207	0.213636
230072	11821336.00	438	26989.351598	0.207783
260113	11817924.00	354	33383.966102	0.230577
490130	11776334.00	595	19792.157983	0.288192
120011	11749097.00	242	48549.987603	0.208272
140125	11747692.00	181	64904.375691	0.127180
110015	11741067.00	384	30575.695313	0.253219
340064	11674029.00	462	25268.461039	0.252680
110128	11663620.00	399	29232.130326	0.236779
40161	11638407.00	416	27976.939904	0.240643
360150	11609352.00	159	73014.792453	0.123140
420107	11586778.00	355	32638.811268	0.245134
450808	11577557.00	85	136206.552941	0.166442
270086	11549740.00	210	54998.761905	0.171145
100360	11470420.00	83	138197.831325	0.072179
210016	11469884.00	2793	4106.653777	0.828247
140120	11463024.00	323	35489.238390	0.190908
520062	11392973.00	360	31647.147222	0.188696
50090	11390663.00	144	79101.826389	0.158880
170023	11331099.00	360	31475.275000	0.367760
390070	11325890.00	182	62230.164835	0.171727
280131	11324137.00	156	72590.621795	0.228994
310083	11321720.00	164	69034.878049	0.181423
340027	11273770.00	930	12122.333333	0.436476
360259	11273446.00	230	49014.982609	0.171787
320017	11212559.00	168	66741.422619	0.142789
420037	11144592.00	338	32972.165680	0.178293
220019	11134396.00	926	12024.185745	0.431174
50279	11123050.00	118	94263.135593	0.155453
420038	11119503.00	392	28366.079082	0.274431
110051	11091944.00	618	17948.129450	0.299285
180019	11034884.00	186	59327.333333	0.171978
230036	11019575.00	752	14653.690160	0.437269
50054	10944403.00	147	74451.721088	0.177700
440065	10910725.00	273	39966.025641	0.195122
290008	10904757.00	302	36108.466887	0.266823
360040	10849774.00	477	22745.857442	0.285295
210004	10837446.00	2476	4376.997577	0.801732
190164	10812426.00	204	53002.088235	0.148513
10079	10793401.00	594	18170.708754	0.314704
440187	10789185.00	246	43858.475610	0.169052
450148	10758632.00	281	38286.946619	0.207856
380071	10758488.00	356	30220.471910	0.242691
670031	10745933.00	185	58086.124324	0.128774
200020	10679629.00	392	27243.951531	0.243978
330080	10671149.00	325	32834.304615	0.530397
60003	10630755.00	175	60747.171429	0.153025
140206	10563783.00	370	28550.764865	0.285284
330103	10549124.00	906	11643.624724	0.441222
450508	10518484.00	256	41087.828125	0.224612
210002	10499380.00	5048	2079.908875	0.971523
320091	10490749.00	288	36426.211806	0.276918
330215	10475661.00	365	28700.441096	0.305335
370097	10465748.00	317	33014.977918	0.179826
250082	10433939.00	480	21737.372917	0.294955
490116	10433821.00	245	42587.024490	0.213541
220016	10418899.00	1037	10047.154291	0.456513
460013	10409571.00	181	57511.441989	0.188474
30139	10352862.00	241	42957.933610	0.135561
180002	10291047.00	295	34884.905085	0.197532
10005	10273578.00	787	13054.101652	0.372590
150059	10259513.00	352	29146.343750	0.227151
50748	10254519.00	152	67463.940789	0.131745
210040	10109912.00	2426	4167.317395	0.813207
50609	10107719.00	211	47903.881517	0.207868
260009	10104889.00	516	19583.118217	0.329305
50541	10066388.00	103	97731.922330	0.171140
490145	10055658.00	162	62071.962963	0.172303
390042	10054566.00	868	11583.601382	0.388536
150037	10043389.00	380	26429.971053	0.257103
330047	10029154.00	434	23108.649770	0.286713
100350	10015383.00	94	106546.627660	0.072042
50110	9994553.00	391	25561.516624	0.332209
460003	9950379.00	145	68623.303448	0.211178
360089	9919122.00	462	21469.961039	0.273953
110002	9862873.00	289	34127.588235	0.223955
490143	9826868.00	529	18576.310019	0.268806
200008	9816154.00	286	34322.216783	0.236759
330102	9785904.00	542	18055.173432	0.360103
390162	9771134.00	163	59945.607362	0.149644
360082	9747877.00	446	21856.226457	0.256276
460015	9703812.00	379	25603.725594	0.308988
450875	9660895.00	148	65276.317568	0.190955
150069	9656298.00	435	22198.386207	0.281213
390173	9634809.00	475	20283.808421	0.284766
170103	9498680.00	416	22833.365385	0.286258
440056	9485508.00	228	41603.105263	0.149445
520198	9440781.00	319	29594.924765	0.252168
370235	9439265.00	268	35221.138060	0.200608
380091	9380524.00	281	33382.647687	0.315547
340071	9353786.00	519	18022.709056	0.357776
150097	9329375.00	394	23678.616751	0.277330
260219	9315980.00	345	27002.840580	0.240210
410004	9291467.00	345	26931.788406	0.294560
390003	9233265.00	279	33094.139785	0.205093
130014	9232327.00	242	38150.111570	0.220891
330079	9143345.00	297	30785.673401	0.329920
430015	9130684.00	278	32844.187050	0.281390
220029	9127986.00	1539	5931.115010	0.600301
50777	9096649.00	145	62735.510345	0.209681
180018	9089639.00	473	19216.995772	0.350546
390219	9071994.00	522	17379.298851	0.377135
330399	9036122.00	330	27382.187879	0.521462
490114	9016154.00	463	19473.334773	0.362141
390178	9008160.00	297	30330.505051	0.203416
390138	8995224.00	396	22715.212121	0.320337
240043	8980784.00	561	16008.527629	0.416984
340151	8974605.00	490	18315.520408	0.341388
440020	8972516.00	206	43555.902913	0.198975
50411	8927907.00	196	45550.545918	0.177348
390002	8915644.00	186	47933.569892	0.153896
50298	8911520.00	83	107367.710843	0.140661
360010	8905369.00	630	14135.506349	0.377938
510002	8857296.00	382	23186.638743	0.305502
100121	8821425.00	217	40651.728111	0.198455
460041	8816719.00	286	30827.688811	0.262996
210008	8769363.00	1230	7129.563415	0.760787
210051	8743309.00	2892	3023.274205	0.845312
390016	8730445.00	496	17601.703629	0.311795
190167	8727042.00	274	31850.518248	0.151328
410005	8692988.00	393	22119.562341	0.333530
390032	8653774.00	278	31128.683453	0.205351
80006	8624312.00	981	8791.347604	0.620541
50745	8611802.00	166	51878.325301	0.193880
370002	8604910.00	177	48615.310734	0.186385
340107	8601016.00	386	22282.424870	0.342316
390068	8592228.00	322	26683.937888	0.252699
490089	8588115.00	394	21797.246193	0.303539
80003	8587472.00	295	29110.074576	0.271715
440153	8570637.00	146	58702.993151	0.169124
490126	8552342.00	233	36705.330472	0.227948
220024	8547808.00	1004	8513.752988	0.557285
50089	8525420.00	93	91671.182796	0.152280
240030	8518119.00	345	24690.200000	0.375186
220030	8515661.00	1014	8398.087771	0.521112
240064	8513728.00	281	30297.964413	0.264227
390036	8495519.00	667	12736.910045	0.391840
320022	8480681.00	305	27805.511475	0.268607
110089	8426278.00	307	27447.159609	0.216702
180005	8408434.00	177	47505.276836	0.163623
430005	8399379.00	570	14735.752632	0.406464
360065	8300806.00	582	14262.553265	0.439400
160104	8253726.00	330	25011.290909	0.260385
500007	8211882.00	428	19186.640187	0.461680
210037	8201886.00	2171	3777.929986	0.832436
470011	8178130.00	349	23433.037249	0.289299
520057	8137909.00	306	26594.473856	0.293660
450165	8137424.00	157	51830.726115	0.190864
440018	8134243.00	243	33474.251029	0.199270
150030	8110730.00	242	33515.413223	0.262433
330175	8082649.00	479	16874.006263	0.380283
10108	8068597.00	375	21516.258667	0.240311
190303	8067015.00	87	92724.310345	0.188871
10101	8060064.00	108	74630.222222	0.128062
190256	8046224.00	69	116611.942029	0.123518
110226	8009416.00	283	28301.823322	0.286149
330006	7965719.00	168	47414.994048	0.273469
240050	7959552.00	243	32755.358025	0.226050
170068	7956643.00	260	30602.473077	0.291583
420102	7939735.00	105	75616.523810	0.143917
450347	7920965.00	296	26760.016892	0.235087
360087	7896525.00	258	30606.686047	0.356085
340068	7864153.00	312	25205.618590	0.248453
440130	7851048.00	254	30909.637795	0.207272
370034	7825125.00	491	15937.118126	0.383179
60012	7824482.00	119	65751.949580	0.171766
150104	7795945.00	356	21898.721910	0.299761
490111	7790963.00	225	34626.502222	0.255739
200063	7756491.00	281	27603.170819	0.333957
180050	7747414.00	220	35215.518182	0.232635
180069	7690626.00	263	29241.923954	0.234132
340096	7675045.00	277	27707.743682	0.280125
290022	7671861.00	16	479491.312500	0.022838
490140	7634328.00	593	12874.077572	0.385145
50686	7632075.00	112	68143.526786	0.207716
170014	7629919.00	250	30519.676000	0.314889
230217	7605927.00	194	39205.809278	0.233505
140001	7601779.00	301	25255.079734	0.291668
150001	7599410.00	246	30891.910569	0.212421
180139	7593350.00	149	50962.080537	0.164727
190300	7569618.00	47	161055.702128	0.047098
210018	7566933.00	2057	3678.625668	0.791247
50723	7553528.00	180	41964.044444	0.239400
370022	7549673.00	436	17315.763761	0.416777
150011	7534387.00	626	12035.761981	0.420890
30022	7529249.00	169	44551.769231	0.428531
340099	7505275.00	405	18531.543210	0.335300
450774	7504268.00	111	67606.018018	0.157579
170198	7502646.00	239	31391.824268	0.249761
50784	7493519.00	178	42098.421348	0.239162
190259	7467098.00	88	84853.386364	0.174735
250038	7440237.00	114	65265.236842	0.155052
100361	7436281.00	192	38730.630208	0.159046
340041	7413548.00	364	20366.890110	0.303958
330073	7392720.00	468	15796.410256	0.375811
120014	7379308.00	293	25185.351536	0.386918
190298	7364605.00	53	138954.811321	0.160685
450730	7355492.00	223	32984.269058	0.275024
380038	7351725.00	333	22077.252252	0.350400
330078	7328754.00	416	17617.197115	0.350934
170187	7319503.00	367	19944.149864	0.380700
370039	7313420.00	205	35675.219512	0.205694
280111	7304999.00	305	23950.816393	0.353462
160112	7301504.00	440	16594.327273	0.421866
330239	7297802.00	587	12432.371380	0.417264
210003	7288717.00	1389	5247.456443	0.823300
520097	7260882.00	224	32414.651786	0.215580
450889	7231464.00	131	55202.015267	0.209761
360368	7230900.00	202	35796.534653	0.183288
70003	7212840.00	370	19494.162162	0.360996
170203	7187464.00	93	77284.559140	0.239966
490088	7174418.00	359	19984.451253	0.323298
100363	7167080.00	194	36943.711340	0.161084
420109	7160038.00	244	29344.418033	0.260042
190274	7153814.00	346	20675.763006	0.298271
330030	7138375.00	407	17539.004914	0.320843
520002	7111885.00	284	25041.848592	0.285945
520116	7068870.00	293	24125.836177	0.276165
390316	7048256.00	86	81956.465116	0.160262
260074	7037149.00	103	68321.834951	0.208469
360014	7023151.00	471	14911.148620	0.499814
240019	6969099.00	315	22124.123810	0.348178
670300	6956242.00	160	43476.512500	0.155601
450604	6948579.00	278	24994.888489	0.312691
170027	6929635.00	356	19465.266854	0.482200
190144	6924331.00	228	30369.872807	0.221428
450828	6903242.00	122	56583.950820	0.202993
60096	6894440.00	120	57453.666667	0.471638
460060	6892936.00	107	64419.962617	0.163279
670078	6879462.00	141	48790.510638	0.106582
260176	6867998.00	133	51639.082707	0.172800
280139	6860852.00	269	25505.026022	0.263773
360036	6852768.00	545	12573.886239	0.373120
70021	6804393.00	366	18591.237705	0.426658
390147	6794558.00	275	24707.483636	0.242913
190044	6789064.00	302	22480.344371	0.247285
190020	6725563.00	238	28258.668067	0.233963
140147	6716539.00	319	21054.981191	0.308857
180025	6675995.00	227	29409.669604	0.270238
440151	6659686.00	293	22729.303754	0.313380
530015	6639940.00	245	27101.795918	0.461357
140052	6571932.00	311	21131.614148	0.287630
210028	6525660.00	1670	3907.580838	0.775031
370192	6523158.00	48	135899.125000	0.168266
340190	6499631.00	227	28632.735683	0.210748
170197	6440360.00	346	18613.757225	0.393248
520019	6435189.00	254	25335.389764	0.319766
50070	6403720.00	93	68857.204301	0.174016
460023	6401021.00	308	20782.535714	0.321361
340097	6344932.00	252	25178.301587	0.268765
210064	6331601.00	599	10570.285476	0.830721
110201	6297886.00	177	35581.276836	0.191660
40039	6286012.00	316	19892.443038	0.283805
450874	6280905.00	90	69787.833333	0.212826
340049	6259000.00	118	53042.372881	0.241467
180143	6233775.00	240	25974.062500	0.283028
370113	6167814.00	157	39285.439490	0.209807
450469	6161782.00	160	38511.137500	0.185531
50767	6153876.00	64	96154.312500	0.160973
670265	6144886.00	29	211892.620690	0.105542
390323	6133644.00	220	27880.200000	0.265121
50276	6107525.00	208	29363.100962	0.448838
440084	6103253.00	244	25013.331967	0.264426
360352	6057927.00	54	112183.833333	0.155649
50072	6056193.00	86	70420.848837	0.141466
360109	6035366.00	128	47151.296875	0.239437
220062	6032800.00	1413	4269.497523	0.682485
450090	6016231.00	268	22448.623134	0.334604
200034	5999059.00	263	22810.110266	0.300138
130065	5946488.00	107	55574.654206	0.250355
50257	5941108.00	285	20845.992982	0.343591
40051	5872226.00	358	16402.865922	0.316029
450834	5861656.00	195	30059.774359	0.275146
450379	5837542.00	274	21304.897810	0.379436
230030	5831611.00	452	12901.794248	0.435624
180101	5812950.00	98	59315.816327	0.128988
440081	5803209.00	422	13751.680095	0.401553
150150	5788531.00	94	61580.117021	0.146767
220065	5785417.00	847	6830.480519	0.544489
140158	5777127.00	167	34593.574850	0.341408
340120	5774051.00	398	14507.665829	0.407915
340003	5766165.00	503	11463.548708	0.421735
490084	5744842.00	347	16555.740634	0.387967
100107	5693909.00	158	36037.398734	0.206383
220095	5669089.00	655	8655.097710	0.546985
160040	5662574.00	88	64347.431818	0.131897
260057	5659856.00	266	21277.654135	0.266226
50512	5656075.00	71	79663.028169	0.159538
450080	5647122.00	277	20386.722022	0.334677
440137	5639236.00	125	45113.888000	0.223686
50710	5639077.00	95	59358.705263	0.132406
110150	5634338.00	247	22811.085020	0.294221
250025	5621866.00	286	19656.874126	0.288406
330396	5607372.00	187	29985.946524	0.561639
60004	5603263.00	114	49151.429825	0.191687
230055	5593726.00	238	23503.050420	0.339541
330058	5558229.00	346	16064.245665	0.380196
360203	5532920.00	310	17848.129032	0.413870
230207	5503140.00	267	20611.011236	0.413555
260175	5445348.00	275	19801.265455	0.342814
420053	5432143.00	270	20119.048148	0.412318
140161	5424717.00	256	21190.300781	0.382565
50407	5412046.00	103	52544.135922	0.234825
30112	5406791.00	71	76151.985915	0.132589
180128	5370348.00	108	49725.444444	0.165543
40017	5351212.00	300	17837.373333	0.354472
440033	5345036.00	145	36862.317241	0.212396
190318	5332220.00	155	34401.419355	0.164295
510013	5324743.00	426	12499.396714	0.340969
520205	5303880.00	121	43833.719008	0.202228
450351	5300196.00	187	28343.294118	0.310294
180078	5295953.00	133	39819.195489	0.173816
230081	5280968.00	319	16554.758621	0.398416
490037	5261008.00	371	14180.614555	0.381479
240141	5251591.00	138	38055.007246	0.264780
50137	5236893.00	145	36116.503448	0.270146
450330	5230099.00	197	26548.725888	0.334775
230022	5226380.00	281	18599.217082	0.317272
380037	5197531.00	265	19613.324528	0.391250
440132	5170260.00	230	22479.391304	0.275258
520210	5154509.00	200	25772.545000	0.271556
110050	5109445.00	123	41540.203252	0.179609
140181	5084966.00	148	34357.878378	0.222476
330276	5040150.00	247	20405.465587	0.359944
140275	5026949.00	270	18618.329630	0.348286
170006	5022552.00	324	15501.703704	0.403435
450853	5017422.00	52	96488.884615	0.183179
390272	5014486.00	145	34582.662069	0.266406
450419	4986578.00	138	36134.623188	0.212985
490033	4983303.00	545	9143.675229	0.527948
490147	4967612.00	25	198704.480000	0.116250
100330	4950031.00	85	58235.658824	0.209881
320089	4949782.00	289	17127.273356	0.370609
390146	4929829.00	342	14414.704678	0.397169
50076	4919995.00	94	52340.372340	0.264208
390324	4912809.00	72	68233.458333	0.209581
210035	4885721.00	1645	2970.043161	0.861886
110044	4883854.00	191	25569.916230	0.275687
240084	4883496.00	244	20014.327869	0.380843
530006	4882414.00	384	12714.619792	0.554267
460044	4819169.00	203	23739.748768	0.271686
200050	4806799.00	192	25035.411458	0.405111
210039	4793084.00	1666	2877.001200	0.813105
50726	4786857.00	51	93859.941176	0.162941
500060	4783181.00	135	35430.970370	0.283581
210032	4755058.00	1418	3353.355430	0.793467
380022	4752384.00	159	29889.207547	0.288246
180043	4727781.00	133	35547.225564	0.258280
150183	4717935.00	231	20423.961039	0.291972
220075	4693160.00	141	33284.822695	0.446054
670054	4692155.00	42	111717.976190	0.081845
60006	4652666.00	201	23147.592040	0.299398
170009	4615311.00	171	26990.122807	0.252335
50641	4614704.00	78	59162.871795	0.216093
330218	4614588.00	411	11227.708029	0.503604
330074	4600830.00	420	10954.357143	0.446884
150022	4572993.00	202	22638.579208	0.321336
50677	4552702.00	96	47423.979167	0.198139
360156	4549788.00	203	22412.748768	0.212618
470024	4517615.00	502	8999.233068	0.596200
10164	4496428.00	174	25841.540230	0.239020
360210	4455760.00	257	17337.587549	0.387790
300014	4421873.00	115	38451.069565	0.212552
190053	4409709.00	280	15748.960714	0.342094
420043	4380050.00	122	35902.049180	0.206014
450241	4362479.00	14	311605.642857	0.255147
10130	4360477.00	216	20187.393519	0.270615
140068	4358979.00	147	29652.918367	0.258080
50528	4350419.00	182	23903.401099	0.585666
330188	4343358.00	228	19049.815789	0.361259
150177	4339758.00	33	131507.818182	0.149521
500154	4333985.00	313	13846.597444	0.441165
40001	4331709.00	88	49223.965909	0.187945
450888	4325310.00	44	98302.500000	0.178697
250050	4323919.00	241	17941.572614	0.381572
450194	4311948.00	54	79850.888889	0.160776
520033	4308261.00	206	20913.888350	0.329684
440031	4278302.00	357	11984.039216	0.409015
260097	4243371.00	211	20110.763033	0.452438
190011	4243061.00	146	29062.061644	0.251872
240052	4242718.00	178	23835.494382	0.329094
60071	4239451.00	133	31875.571429	0.215982
210034	4221657.00	1330	3174.178195	0.841927
150193	4214864.00	52	81055.076923	0.172971
110113	4210702.00	14	300764.428571	0.259183
440110	4204926.00	316	13306.727848	0.386368
460058	4174641.00	198	21084.045455	0.312008
390037	4169457.00	353	11811.492918	0.445619
380082	4159166.00	193	21550.082902	0.401048
210058	4123519.00	539	7650.313544	0.837453
390217	4005772.00	175	22890.125714	0.271341
20008	4003571.00	134	29877.395522	0.463626
100142	4002464.00	455	8796.624176	0.472610
330406	3944660.00	222	17768.738739	0.327573
10125	3938166.00	194	20299.824742	0.281318
210065	3933251.00	1162	3384.897590	0.808782
240069	3927539.00	170	23103.170588	0.342529
210006	3898955.00	1296	3008.452932	0.837348
50747	3887516.00	65	59807.938462	0.200272
250057	3880402.00	386	10052.854922	0.527082
240020	3813786.00	197	19359.319797	0.371609
360092	3809552.00	281	13557.124555	0.395589
140177	3799078.00	132	28780.893939	0.219514
430008	3798733.00	232	16373.849138	0.326965
50684	3777006.00	100	37770.060000	0.249683
340087	3761147.00	201	18712.174129	0.361464
230110	3759371.00	215	17485.446512	0.400131
170190	3756771.00	77	48789.233766	0.162767
360107	3730764.00	108	34544.111111	0.181128
450400	3726476.00	72	51756.611111	0.235598
50690	3725063.00	64	58204.109375	0.161788
420005	3606670.00	105	34349.238095	0.263132
170204	3586583.00	199	18023.030151	0.330873
360170	3584090.00	317	11306.277603	0.450694
260210	3572829.00	118	30278.211864	0.244944
50028	3567033.00	70	50957.614286	0.205022
180064	3565155.00	173	20607.832370	0.346705
220052	3563686.00	83	42935.975904	0.285379
360058	3557051.00	382	9311.651832	0.448545
250117	3553803.00	133	26720.323308	0.246970
160089	3553598.00	126	28203.158730	0.303550
50608	3540320.00	177	20001.807910	0.449223
370201	3535532.00	48	73656.916667	0.152809
520071	3530262.00	151	23379.218543	0.314478
440131	3496682.00	177	19755.265537	0.393615
230035	3495192.00	266	13139.819549	0.424511
450163	3482239.00	65	53572.907692	0.201732
180020	3478965.00	105	33133.000000	0.230536
160101	3470234.00	117	29660.119658	0.332849
200018	3441350.00	152	22640.460526	0.326227
60030	3439146.00	153	22478.078431	0.306978
530011	3429317.00	219	15658.981735	0.509130
370054	3427266.00	237	14461.037975	0.431942
450082	3420403.00	75	45605.373333	0.246246
120028	3395005.00	62	54758.145161	0.229991
280105	3393467.00	144	23565.743056	0.264485
